epoch,train_loss,val_loss,val_f1
0,0.2186266116766943,0.05373420429580481,0.19812327164176058
1,0.1128259633175947,0.0414465202603549,0.2563841282653004
2,0.07516577664511565,0.03557071687346281,0.3086534844061714
3,0.053119879162960904,0.031221542617544878,0.34312083392917003
4,0.03864904485829524,0.02828036279372697,0.3694903478335981
5,0.026798718450055596,0.025790006399825042,0.40331052531558875
6,0.018944580883661234,0.023874089697331957,0.4334572073149772
7,0.014812883082810644,0.022503009690110726,0.4502195302825428
8,0.012153285087948485,0.021639054246880805,0.4789319258960044
9,0.01087922648824098,0.022050561590045877,0.47611240701958
10,0.012650919538808052,0.024134598103249298,0.4612655392749605
11,0.014385464385437596,0.02523808670191798,0.4339659407932124
12,0.01482440321952319,0.02304418528786127,0.4556566012354877
13,0.00821782442770664,0.02000460364979182,0.504792345269284
14,0.005616840614345896,0.019448821858019872,0.5230432619154074
15,0.004636900323830546,0.018984598246123863,0.5412194741639814
16,0.00437210493371599,0.01879509269124963,0.5494567137587202
17,0.0038514998132614295,0.018538900427183973,0.5610354573830674
18,0.00360171853625209,0.018462355661483923,0.5689469156926684
19,0.003360244162885034,0.01838462186526142,0.5739534793147344
20,0.0031603163783690156,0.018240353297211694,0.5765407976522424
21,0.0029931058791505117,0.018317020700020864,0.5764691806400564
22,0.003319470938350079,0.019015956522551492,0.5632112270527072
23,0.004643940013950152,0.01938457530849638,0.547576916932197
24,0.00350569926388015,0.018787698739021766,0.5693857263162396
25,0.0027577940506181,0.018164857777437166,0.5868849677718357
26,0.0022733770223180494,0.018158833812577185,0.595618597825973
27,0.0021415579004317883,0.01807202564517659,0.5986950205880364
28,0.002021155926473069,0.01808897392117197,0.6026519325207172
29,0.0019323252438737696,0.018073690783535837,0.6099265688062567
30,0.0018753093162751405,0.018127920895356687,0.6063086637166121
31,0.0017766536712334137,0.018070365484305954,0.6072654979368474
32,0.0017327156646838322,0.018115201400826487,0.6087999085435695
33,0.001659649139253117,0.018078054373419025,0.6142559972398893
34,0.0016034649404719136,0.018196195289911832,0.6126909961462055
35,0.0016955451020253239,0.01816567124771761,0.6172300721958032
36,0.0015175312665946798,0.018211177861068188,0.6166166388297233
37,0.0014035988047744077,0.018353893238769643,0.6206686031827034
38,0.0013920435972953097,0.018393379467343332,0.6182122163922089
39,0.0013285547196453483,0.018525027626775402,0.6187263457220775
40,0.0013410242032323902,0.018633460419293296,0.621055355835255
41,0.0012254975207399606,0.018684015160353173,0.6271881427081532
42,0.0012047476293296881,0.018673635328667136,0.6239302162559408
43,0.0013110474025843455,0.01856795010646997,0.6200932517148021
44,0.001248896524168267,0.01870619528031772,0.6178788278637344
45,0.0012451973332761272,0.01891331003480191,0.625930598230378
46,0.001093599408473713,0.018894216429875526,0.6282474613875574
47,0.001006857169435774,0.018960238131361405,0.6306393322578732
48,0.0009774366927653207,0.01901533192414451,0.6333206650279424
49,0.0009545341707800126,0.019001814257278156,0.62981304132715
50,0.0009389945521246968,0.01904172492721337,0.6321841485222692
51,0.0009314965444824924,0.01912213848363106,0.6346334173175211
52,0.0009059177897130446,0.01923354461934685,0.636550233976701
53,0.0008927680045621435,0.019273258109978528,0.6378761656418772
54,0.0008750986207831765,0.019394630076237117,0.6340505588632964
55,0.0008613678051021618,0.01938387284899798,0.640290184287386
56,0.0008450052631382281,0.01933124206941559,0.6390048020260902
57,0.0008317961513753801,0.019394228039229938,0.6428277061756145
58,0.0008104622433397061,0.01953149213984931,0.6476417182448775
59,0.0008023841536300486,0.019506053347275034,0.6436890789423487
60,0.0007902393960715891,0.019600698004930226,0.6410647355156754
61,0.0007786370603597594,0.019732512783704113,0.644196186216027
62,0.0007683357106233931,0.01966282956969006,0.6429584137829
63,0.0007327822908627302,0.01973717602882579,0.644851002124422
64,0.0007132515544456455,0.019742971192691763,0.6437942318870706
65,0.0007056156006289394,0.01978501739577443,0.6452726941977187
66,0.0006948249791596311,0.019842011734532712,0.6452788546045141
67,0.0006806253494757423,0.01984461646729401,0.6460853569309908
68,0.0006733378355696172,0.01988916171569691,0.6458817762128053
69,0.0006680516737239063,0.019877372419130183,0.6454620469846121
70,0.0006647062275856101,0.01989951743517371,0.6458477067769733
71,0.0006570175436409531,0.019897413557532127,0.646148316115764
72,0.0006535525652514752,0.01988693983427226,0.6449948362888616
73,0.0006511577362128163,0.019893855354357823,0.6454213068409069
74,0.00065009166639779,0.01990382856427754,0.646583999704346
75,0.0006448488514923156,0.019917524407044966,0.64536721614862
76,0.0006440349786572116,0.019926805121146515,0.6457657808427322
77,0.0006431889157461064,0.019943720912205257,0.6456659834933096
78,0.0006397058617003183,0.0199526838634369,0.6452891378950343
79,0.000639966958060511,0.019947108951672284,0.6470510959369534
