epoch,train_loss,val_loss,accuracy_em,accuracy_char
0,0.6435477054075929,2.3415775922804722,0.513889241228849,0.7455173211762566
1,0.13116582847440025,2.0557964218541227,0.6019812780638778,0.7902500334868604
2,0.09470182902651723,1.9059445661518013,0.642621578426647,0.8097279199108963
3,0.075118649662207,1.7894046666528232,0.675740125320277,0.8292295207652413
4,0.06906380644068122,1.6153921568802474,0.7088840406910373,0.8475972591330525
5,0.05862288284211553,1.495302123450656,0.7270478703163449,0.8559327510876064
6,0.06205239158337808,1.5032353136210126,0.7259697100383063,0.8519182368138647
7,0.055313971056008236,1.4190296898070534,0.7457063852456937,0.8635299685249572
8,0.051008020609540385,1.4162375020725717,0.7357999949263045,0.8571982156324482
9,0.05652893452940798,1.2642734254119694,0.7666861158324666,0.8748670298014816
10,0.058933155495428234,1.2843980210387522,0.7585555189121997,0.8709174044634206
11,0.05034068091907438,1.2098142860189138,0.7381719475379893,0.86341921431747
12,0.06346477666816698,1.1794478339233694,0.7694385956011061,0.8779027374791717
13,0.058397409394987235,1.0964520794016959,0.7774042974200259,0.8812858224711687
14,0.0619297683445283,1.1460148587837409,0.7638194779167407,0.872363984712271
15,0.0612090160982859,1.0651382768584654,0.7841649965752556,0.8857509109207818
16,0.06784593536333713,1.056712225829668,0.7859407899743779,0.8861889763861606
17,0.06711687288733752,0.9656923355277381,0.7887186382201476,0.8894256052261392
18,0.06880305520847096,0.9908501646365492,0.7906720109591822,0.8899871942076332
19,0.07512725501921401,0.9341389418929337,0.7938811233161673,0.8907387592297344
20,0.07618149687364068,1.0076136752702152,0.7699079124280169,0.8795518024791222
21,0.09097469800741051,0.921759001449555,0.7775818767599381,0.8837143364936938
22,0.09236352437098963,0.8433271273898127,0.7931200690022578,0.8915612069446276
23,0.10280965116723076,0.8663176350596321,0.7890103757071463,0.890162837350801
24,0.11180043810487254,0.7583033505071621,0.7883127425860625,0.888707657363487
25,0.12399816071781126,0.7568989259957296,0.7884395849717142,0.8910519981883218
26,0.13163574368917988,0.713129402133763,0.788426900733149,0.8920800578319382
27,0.14953612562494026,0.7615895843213054,0.782680940663132,0.8889390685076014
28,0.17184846384555086,0.6693394740197286,0.7855856312945534,0.8933825273119875
29,0.1989557964737346,0.6606077741965622,0.7756285040209037,0.8876530167100737
30,0.22486958123559647,0.5292648512196042,0.766876379410944,0.887538874726828
31,0.27441233633980816,0.5542796939296162,0.7568431467059032,0.8820131518666905
32,0.3216358053553776,0.463969459179209,0.737030366067125,0.8781153855575471
33,0.3827097190000585,0.4372130085982324,0.7374996828940359,0.880630678759115
34,0.3821230414579668,0.4359388501666022,0.7240290215378371,0.8783858864219511
35,0.3615603828308683,0.432946435791886,0.7202491184454197,0.8792909437457229
36,0.3475646052659582,0.4350631496187749,0.720756487988026,0.8782535025692371
37,0.34277376377120733,0.45774495158279277,0.7153656865978335,0.8759503362497739
38,0.3447375134674719,0.433228720668051,0.7257413937441335,0.8827297967386665
39,0.34022930375444893,0.43757282113946305,0.7191455896902509,0.8795635293952091
40,0.33059248927576296,0.4402015673101731,0.7260711839468277,0.8832004369709532
41,0.3357325810147724,0.4395066998076375,0.7212384890535021,0.8816350239724224
42,0.3300020063070906,0.4396891629229144,0.7210735939521551,0.8826894040277006
43,0.3216575531184688,0.43150304183762533,0.7201730130140288,0.8815453782138917
44,0.3250210207186215,0.43579019043333683,0.7265151322966082,0.884867483242237
45,0.3220520679594689,0.44530713287678614,0.7262868160024354,0.8844325449544813
46,0.3157813691022698,0.4493901038556885,0.7270859230320403,0.8839762376196341
47,0.31658737195659364,0.43923855654293753,0.7234455465638397,0.884297033924144
48,0.3147267107101622,0.4542894758001434,0.7260711839468277,0.8841096638648892
49,0.3153647837253774,0.45071374336330056,0.7265912377279992,0.8844283753843171
50,0.3152135190492668,0.44034292591656,0.7228113346355818,0.8845453839470506
51,0.31370916766753104,0.45251606761909124,0.7187396940561658,0.8823485416667752
52,0.2765211680966241,0.43225247761531793,0.7386539486034653,0.8887253780366849
53,0.25187229404357686,0.42871835012829607,0.739744793120069,0.8895535589105539
54,0.2422670063046713,0.43765873524110316,0.7469874933407747,0.892179606319609
55,0.2350636790081134,0.44630165282520917,0.7466703873766458,0.8921644916277637
56,0.22656430478627684,0.43294788294033315,0.747799284608945,0.8929022449486961
57,0.21973188448544548,0.44776168653690746,0.7520738730054035,0.8941591097550743
58,0.21845487713098366,0.45512772172848887,0.751718714325579,0.8933392680215337
59,0.21376443342996435,0.4510665400341472,0.7508561861031482,0.8923005238543715
60,0.21026551257956166,0.47021486297981807,0.7529237169892692,0.8945791939491198
61,0.20493073322012478,0.4640879347342418,0.7529237169892692,0.8946852573901722
62,0.2017903983334998,0.46761959513055035,0.7551180902610416,0.8943363164870537
63,0.20092806452793785,0.46347345636273346,0.7553717750323448,0.8955702486575287
64,0.19797745033090455,0.45955219999560903,0.7540779826986986,0.8942302530460013
65,0.1931449950922899,0.47224200747142536,0.7557142494736041,0.8949255288708856
66,0.1944387429613393,0.47288690050447846,0.7552449326466932,0.8937512736733861
67,0.191725230617961,0.4513638106116786,0.7552829853623887,0.8935334136323054
68,0.19092137701713346,0.47400729095469074,0.7570080418072503,0.8934495010327504
69,0.18758087006693958,0.48333128311595214,0.7557269337121693,0.8938839181242355
70,0.18808570186619433,0.4724099685588366,0.7571983053857277,0.8944749546950141
71,0.18343045966803098,0.4794376300573566,0.7579720439382024,0.8953393587096848
72,0.18371785050125386,0.4825090780022558,0.757147568431467,0.8949192745156392
73,0.18034473120295288,0.49639025146906274,0.7580862020852889,0.8940251623135486
74,0.17916050681241463,0.47532589658179797,0.7551307744996067,0.8935373226043344
75,0.18004177725157555,0.47651726132574046,0.7591516781247621,0.8952512765399656
76,0.17857226383509134,0.48641516211902874,0.7565894619346001,0.8941275773807073
77,0.17848865527541638,0.47593173843442466,0.7557649864278647,0.8941101173056446
78,0.17556863841506942,0.479873071323196,0.7592531520332835,0.8951681457348164
79,0.17382484124580028,0.507502266847264,0.7561581978233847,0.8939957147242638
80,0.17298143112978007,0.5304118385937079,0.7597097846216292,0.8938586401051148
81,0.1730570346583596,0.5039641297393359,0.7599254166772369,0.8945130020227627
82,0.1699183308636067,0.49672953724491514,0.7609401557624496,0.8949484615067889
83,0.17142133501473603,0.4996880478341611,0.7599507851543672,0.8952708214001104
84,0.1686774706513729,0.5011800892437276,0.7588472563991984,0.8931813455515638
85,0.16993389164087544,0.5122013870320475,0.758415992287983,0.8937418921405166
86,0.16875107771230308,0.4989004824559679,0.7589614145462847,0.8945294197052843
87,0.1661982107966999,0.4992664469195827,0.7586189401050255,0.8943959934600292
88,0.15260965735544058,0.5141174885034852,0.7663563256297724,0.8965790240391356
89,0.14292475763099516,0.5327098774877721,0.7701108602450595,0.8968461371277812
90,0.13741500995505906,0.5493153557960481,0.7699459651437124,0.897108559449992
91,0.13354392886865785,0.529283600387341,0.77055480859484,0.8973832298845602
92,0.13136039933483418,0.5489073563258414,0.7707704406504478,0.8974030353428403
93,0.12911980547955945,0.5355333542806398,0.7725716025267003,0.8979909447359958
94,0.12812587503853395,0.561592449814603,0.7708845987975342,0.8968789724928244
95,0.12735899664486314,0.5434121650386355,0.7728126030594383,0.8976099502622399
96,0.12671973154750196,0.5439752944806728,0.7726096552423958,0.8977631819657751
97,0.12440028090282912,0.5491049825938614,0.7726477079580912,0.8974590639419221
98,0.1244862427725045,0.5535333552778289,0.774626449174256,0.8990507973521145
99,0.12111291001967799,0.5633110717294108,0.7743347116872574,0.8980219559140923
100,0.12050829714755135,0.5865293741642936,0.7750830817626018,0.8981830055616854
101,0.12009436564020491,0.5813373338597816,0.7745122910271697,0.8980394159891549
102,0.12166958339482616,0.5794435418011613,0.7715061264872269,0.8962829845574757
103,0.1176281392962895,0.577733780111545,0.7735102361805221,0.8967523217990861
104,0.1175601706466837,0.5723012655208808,0.7745376595043,0.8967687394816077
105,0.1164392066549067,0.5849253868136975,0.7744996067886045,0.8975127471577864
106,0.11096579200324688,0.610338939654601,0.7762754001877268,0.8982286102353566
107,0.1064370416697391,0.6022174021624145,0.7773916131814608,0.8986148166718179
108,0.10465072574549536,0.6030037583210704,0.7770618229787666,0.8985353342405623
109,0.1026312555376283,0.6168465246518907,0.7790532484334965,0.8996848326152117
110,0.1023639440743485,0.5939897564221681,0.7779116669626323,0.8991764056533117
