epoch,train_loss,val_loss,accuracy_em,accuracy_char
0,0.4424071652229178,2.364018704114092,0.5336026058631922,0.7678166953603227
1,0.11809600576817657,1.9211664175909815,0.6244820846905538,0.8091752312882582
2,0.09252153729790673,1.665467083379342,0.6640651465798045,0.8281116857088202
3,0.08602772114547882,1.3741405794948953,0.7195048859934854,0.8564719410823595
4,0.08943368697300691,1.227584248271701,0.7428403908794788,0.8674070499443517
5,0.09903068541070625,1.0834205730304327,0.7550097719869707,0.874289995043823
6,0.08784863654763476,1.077400835090842,0.765342019543974,0.8805645585524485
7,0.07720838033277562,1.0989780549005994,0.775413680781759,0.8840702929361436
8,0.07512446521240314,1.060399398859455,0.7766123778501629,0.88511967645729
9,0.0698808383123737,1.0066098263169108,0.7882214983713355,0.8921200046953256
10,0.06399380994401413,1.0020793888387596,0.7945798045602606,0.89495757903798
11,0.06351421475862454,0.986510897835657,0.7975895765472313,0.8961262477392877
12,0.05872726434035148,1.012338463296125,0.8001954397394136,0.8957781741270172
13,0.05394887896306181,1.0117433319869316,0.8029446254071662,0.8979092758764607
14,0.056529832717364475,0.9670726771169981,0.8051205211726384,0.9003044896876738
15,0.05319408311880069,0.9887244384095369,0.8027100977198697,0.8981720293370896
16,0.05301326328954791,1.0021914075775786,0.8004299674267101,0.8963496017668336
17,0.05005035833427519,0.9682743883059566,0.8088729641693811,0.9022231062186978
18,0.037474025787142935,0.9347056729507871,0.8214983713355049,0.9082354597071508
19,0.034461897702129464,0.9287309295966203,0.8221758957654723,0.9093853797127156
20,0.031480461894570724,0.9680674686967186,0.8227752442996743,0.9092046857609906
21,0.03009184182562522,0.9791999415698905,0.8228013029315961,0.9080395494226489
22,0.02846006558863005,0.9699620061505283,0.8239739413680782,0.9084069151711185
23,0.023665938622139754,0.9548504660474569,0.8305667752442997,0.9129935526224263
24,0.0215132829543539,0.9636797297476564,0.8285602605863193,0.9121520350758208
25,0.01998786900464525,0.9967458149070343,0.8285732899022802,0.9113806213480802
