epoch,train_loss,val_loss,accuracy_em,accuracy_char
0,0.29747521960857537,2.362318923414153,0.5771074918566775,0.7854323177518086
1,0.09217103246906612,1.973910940285783,0.6633876221498372,0.82858230514399
2,0.0711455314550489,1.8137663229977474,0.6905537459283387,0.8420474010503617
3,0.06246553111743599,1.7027325143297807,0.7155048859934854,0.8519130190943238
4,0.05735768983564009,1.5319791446866102,0.7324560260586319,0.8637638251252087
5,0.05420053574371416,1.451695467990095,0.7519478827361563,0.8721912280015304
6,0.0556502926364781,1.334920359890521,0.7630488599348534,0.8779900093906511
7,0.05421054031526582,1.2695462622908071,0.7658892508143322,0.8800450294762103
8,0.05373539360538163,1.28078098829293,0.77585667752443,0.8829532510781859
9,0.054469083490589126,1.2444923555962808,0.7831530944625407,0.8875244004764886
10,0.05617605314455086,1.1696740170236248,0.7849641693811075,0.890570112513912
11,0.058315941397336854,1.1818371624699007,0.772899022801303,0.8828524428735393
12,0.061939223345152526,1.1591557127405467,0.777185667752443,0.8851770094254313
13,0.06689962179168353,1.110213012819889,0.7808729641693811,0.8881327820673345
14,0.07200511938593632,1.0955946879863927,0.7811335504885993,0.8872306709098498
15,0.07427608696473809,1.0064143522595872,0.7917654723127036,0.8932851410336672
16,0.07972255393744303,0.9786012920657277,0.7914657980456026,0.8938679809230662
17,0.08352667743186003,1.0058297946931238,0.7868534201954397,0.8894435604479688
18,0.09178649773809332,0.9650481636729253,0.7873094462540716,0.8916379730105731
19,0.09815896259830421,0.9607665532078074,0.786384364820847,0.8924501447725376
20,0.10485977914977847,0.9108531129431265,0.79171335504886,0.8950638216471898
21,0.11047266805077202,0.8900733301774344,0.7881693811074919,0.8930623304465777
22,0.12385419096565486,0.8408555497650493,0.7884820846905537,0.8924262333924596
23,0.1331019431602655,0.8275312919566977,0.7853289902280131,0.894381532154285
24,0.1461255123798719,0.7758911565992966,0.784442996742671,0.8934671935865331
25,0.15613557986918922,0.7447841869052375,0.7844820846905537,0.8939109127191152
26,0.17282226188309663,0.6934052728003341,0.778970684039088,0.8929077216367557
27,0.19280705363752243,0.6771164011776325,0.7808208469055374,0.8937674444386478
28,0.2133224998258167,0.6479604530580743,0.7760521172638436,0.8934517055335282
29,0.23501146719468582,0.5695615441750131,0.766071661237785,0.8926930626565108
30,0.26351693170816504,0.5425708415505934,0.7664495114006514,0.8933473649659154
31,0.29757800024907993,0.5306916027423156,0.7595439739413681,0.890112807369922
32,0.3324119393261987,0.483666439918865,0.7614723127035831,0.8924664479862271
33,0.3623140615129774,0.4314114162759232,0.7456416938110749,0.891515698907902
34,0.36006133915655686,0.4243742017148838,0.7365732899022801,0.8899745017737897
35,0.3540857582580377,0.426707675789497,0.7378892508143322,0.8906483679396215
36,0.3461129948436417,0.4306484525336405,0.7360651465798046,0.8899024959133278
37,0.3429367781377047,0.43451713656673463,0.7360521172638437,0.8907918362200891
38,0.3434533267409146,0.4291946613576623,0.7331596091205211,0.8898785845332499
39,0.3414805482318252,0.43710121508762373,0.73628664495114,0.8899679804883138
40,0.3072132622415887,0.4144813752507101,0.751843648208469,0.8966215937152198
41,0.2842017277183347,0.41975812012782376,0.7600521172638437,0.8994906876043406
42,0.2725471198505276,0.4236819737650477,0.7613029315960912,0.900079505338759
43,0.2651667664486103,0.40081540361901585,0.7578110749185668,0.900091461028798
44,0.25967377552640464,0.4200358215530033,0.7642345276872964,0.9003373678352811
45,0.2541154616566706,0.4245446468253201,0.7668403908794789,0.9020318151780745
46,0.2481930754790254,0.44589400045253536,0.7676742671009772,0.901547609731497
47,0.2501877987951997,0.44210108992025476,0.7699804560260586,0.9013065938891207
48,0.24572527648229042,0.42800495345382755,0.7686254071661238,0.9022410397537562
49,0.23130284011513763,0.4295355728840938,0.776,0.9038354940525877
