epoch,train_loss,val_loss,val_f1
0,2.1048549461854127,0.6916742350414962,0.1387640363083362
1,0.6219186435974413,0.3674236495315497,0.2562587329862628
2,0.3937467123893492,0.2557487616004926,0.3299118270696193
3,0.29609218239969587,0.20321179508867596,0.38383750905903324
4,0.24127434604189404,0.1725822269562507,0.427310588739175
5,0.20697100016093747,0.15425786926477122,0.4555202151730604
6,0.18388792221347652,0.14095320556418983,0.4763281682325378
7,0.1667822261471524,0.12941136424173943,0.4921095229133362
8,0.15279064149464827,0.12393411490051598,0.5187529105489246
9,0.14303000052011097,0.11685850430769461,0.5328510884902735
10,0.13407817204168743,0.11258251772490044,0.5392078472137758
11,0.12714051101481152,0.1079080243072933,0.552612673838124
12,0.12068124338724938,0.10409452380757321,0.5644096047362167
13,0.11518640463724958,0.10120571055410886,0.5739608911521664
14,0.11035809468989562,0.09954110208628998,0.5756671771934606
15,0.10550892586629142,0.0963873613189963,0.5797285797610836
16,0.10161015136349456,0.09661348498723592,0.5858211844380282
17,0.09813710749013912,0.09318578217438879,0.5919051247137717
18,0.09468828757128289,0.09262381540223118,0.5981668618418017
19,0.09144197693243239,0.09193590975091548,0.5994314903864167
20,0.08862098564095662,0.09095559703831836,0.6075032607971318
21,0.08606200986106134,0.09031359860181651,0.613370718099141
22,0.08349378426383235,0.08980971181686985,0.6187461786586984
23,0.08108798938652965,0.08988732513597762,0.6139775298590032
24,0.07855318736312966,0.08936613411604417,0.6137271001543312
25,0.0765057988652796,0.09053980864636933,0.6201148814784972
26,0.07459593437817419,0.08886179026153859,0.6202839244919074
27,0.07210228046152246,0.09043449251907755,0.6206304175561675
28,0.0708699590593521,0.08932513678988387,0.6250377326253356
29,0.06891405408812548,0.08944049525887669,0.6240303246828327
30,0.06723265533635626,0.08818075015493979,0.6264633843692377
31,0.06572369962756107,0.0876490274085594,0.6275240046683265
32,0.0646652761702007,0.08800078349439054,0.6254317816270736
33,0.06285524562978842,0.08788518682625754,0.6324288580947112
34,0.061088566784015016,0.08898445248201482,0.62611961897855
35,0.06004905912013594,0.08840967622980642,0.6322770606997978
36,0.058775972015069476,0.08848000777889024,0.6345735996619596
37,0.053933082690558735,0.08707794905292378,0.6331459163159934
38,0.052075990119288346,0.08700160788256191,0.6384514654621538
39,0.05089791896199715,0.08740828789309558,0.6367486949128272
40,0.04988828095299626,0.08743117603426422,0.6418269703393364
41,0.04922958703303976,0.08786494379498022,0.6313055415483816
42,0.048408607506014355,0.0878473767878846,0.6395805406762454
43,0.04783327276705171,0.08795181389648175,0.6420877139891483
44,0.04536819117424017,0.08785081541687205,0.6432828988801416
