epoch,train_loss,val_loss,val_f1
0,2.0855831929949953,0.7035482924045686,0.14054715417581698
1,0.603221845670917,0.3607821816661506,0.2621203607505274
2,0.36860131996895895,0.24945023315793788,0.3441422971144636
3,0.27440530033678434,0.1969342500031551,0.38630318675173864
4,0.22165299039937336,0.165678646070913,0.437434932236183
5,0.1904047607359282,0.1480794432650349,0.46984686140722914
6,0.16929209233525408,0.13577421936292655,0.4920967852437942
7,0.152938608612664,0.12517505417994612,0.5096427790906367
8,0.1402817512054134,0.11999122636130372,0.5215219048737553
9,0.1306804557611632,0.11508800808319018,0.5383667182712157
10,0.1224976552413592,0.11180995818660876,0.5477686584107512
11,0.1153431767247169,0.10765672319728053,0.5561954231348535
12,0.10941456594265177,0.10456478434069762,0.5587838902440554
13,0.10358772808304155,0.10075555316540138,0.5728002833780753
14,0.09910003560196941,0.09931368738849573,0.5791863481908113
15,0.09458655949896053,0.09651228959158906,0.5876186106183974
16,0.09124584632418833,0.09507638573786993,0.5866361611100162
17,0.08727042650311084,0.09343994534952217,0.6007937764499104
18,0.08376080380300853,0.09355806882466526,0.6018705645656832
19,0.08033727779923036,0.09193019328192584,0.6097391908213834
20,0.07743898571483256,0.09090822775322195,0.6128729254576746
21,0.07476623268382267,0.0907463310497444,0.6129949479224024
22,0.07193465600759583,0.09110467305606719,0.6218485074514398
23,0.06940333182750678,0.09058538786038471,0.6198785151934247
24,0.06722079052962662,0.09001595329839004,0.6228829104616024
25,0.06485068636111184,0.08961487710572809,0.6231238342593347
26,0.06284226903223813,0.08961747487757427,0.6303546886056106
27,0.060733133489230054,0.08954280074345604,0.634668261788523
28,0.05906538120746469,0.08986315651432372,0.6326300828499277
29,0.05728276649811182,0.08945370503091105,0.6340153017259075
30,0.055591471424642526,0.08993121516110805,0.6324880720653232
31,0.05493234965327879,0.09055249090018325,0.631951739791006
32,0.05254203385188043,0.09072456063537863,0.6353210440614147
33,0.05087985961518431,0.09167278840558614,0.6367585047765816
34,0.049316523725342905,0.09271365412792883,0.634587567760681
35,0.044089257206182994,0.09033977196188012,0.6404851965212169
