epoch,train_loss,val_loss,accuracy_em,accuracy_char
0,0.5224732170937171,2.353198745383157,0.4089017986250285,0.6809773263986432
1,0.0990329237036014,1.6501924987468455,0.5962226337552957,0.7926762021261681
2,0.07055776570082196,1.6153549057824743,0.6210203201501814,0.8002171303663019
3,0.053123006658308734,1.4799383086131679,0.6631193079479439,0.8214253884084907
4,0.050039570805262334,1.3261309118900033,0.6925847941348081,0.839019150314568
5,0.037187183690262596,1.1476645602617,0.7232679672239275,0.8564020883292167
6,0.04741194127514273,1.1611135315646728,0.7246886019432254,0.8546576444117596
7,0.05257790415954393,1.1389840695841444,0.7203632765925061,0.8532478084999815
8,0.036334797786496474,1.1010878983388344,0.7249422867145285,0.854953162697149
9,0.04599665178458481,1.0431052041467692,0.7319820391181917,0.8582575470522963
10,0.04785383161545159,0.9720597445633676,0.7348106243182222,0.8615225810890188
11,0.045815499615724856,0.905895665023062,0.763692635531089,0.8765817655315186
12,0.04348217106688722,0.8981895258939928,0.7490423399883305,0.8664966176968024
13,0.053739277801688606,0.8704867771019539,0.7581369390395495,0.8728857021790695
14,0.054292644882066685,0.909608973984917,0.7453512265658693,0.867188245147793
15,0.05223880706754263,0.8257260020656718,0.7640731626880438,0.8781299790531218
16,0.05943639704740191,0.7777477358571357,0.7712904944316192,0.8813189184343473
17,0.06744138784231002,0.8097924942357673,0.7536847713031787,0.8721680149145524
18,0.07719064913491491,0.8227514552159442,0.7150612648722697,0.852721139668613
19,0.08016712127219965,0.7450703450457917,0.7601791014485401,0.8776590782226998
20,0.08512014512121092,0.7497544710172547,0.7430680636241407,0.8687580883146233
21,0.0925612119627504,0.7192128840088844,0.749397498668155,0.8724048986195074
22,0.10407015616774526,0.6569251803350118,0.7647454273319972,0.8822297089170948
23,0.10470836741147369,0.6706777977363931,0.7495497095309368,0.8760874108689228
24,0.11710767542282757,0.5949441842031148,0.7588726248763287,0.877760972093588
25,0.130231861682038,0.5262529551072254,0.7603439965498872,0.8821661229720905
26,0.13366393769822604,0.544973806006213,0.7527715061264872,0.880707555209018
27,0.14729684443964583,0.5446116145451864,0.7486744970699409,0.8791074826584971
28,0.17140301480924858,0.5180608838092949,0.7510971866358862,0.8815005553346262
29,0.19600725892824608,0.4671690574660897,0.7250183921459195,0.8750129647572293
30,0.22873952634387998,0.4363471237425175,0.7149597909637484,0.871617631652875
31,0.2697822845098798,0.400587168402142,0.7100256221619016,0.8716971140841304
32,0.30500355763277237,0.37674403299887976,0.6842639336360639,0.8634999997394018
33,0.33593190896798314,0.3386498310334153,0.676374337248535,0.8688096867454055
34,0.3332163314873355,0.348269719115148,0.6715289581166443,0.8665562946697779
35,0.32277105015615787,0.34122271360622514,0.685151830335625,0.8720288555103215
36,0.3087016027755241,0.34717286388079327,0.6792663436413912,0.8704670908856844
37,0.3111734651353139,0.3402938828989863,0.6821456657956823,0.8728661573189247
38,0.3041650054231077,0.3262823853765925,0.6790760800629139,0.8753598208752658
39,0.3063636561855674,0.3332457327263223,0.6805601359750374,0.8733326279810473
40,0.29898503449966024,0.3350031659979787,0.6632588345721606,0.8692047535184657
41,0.29854336086353317,0.32913950592486396,0.6721124330906416,0.8728466124587799
42,0.2980573397207123,0.34095016737985945,0.6732920672772014,0.872426267666599
43,0.296067225882171,0.3428172219130728,0.6689413734493518,0.8704347767169117
44,0.2678134322441345,0.3028212438772122,0.697125751541135,0.8834172546194928
45,0.24862473535139268,0.303312982711941,0.7054466120398792,0.8862311932840733
46,0.24219284493760462,0.3072727222409513,0.7060554554910069,0.8854655559626677
47,0.2352385503531556,0.3021925817347235,0.7077805119358684,0.8871151421588888
48,0.22983918681178414,0.29889614862700303,0.7144651056597072,0.8884817187802131
49,0.2227625879176864,0.2937586624920368,0.7163804256830463,0.8897542194747071
50,0.22260347088562654,0.29800486964277095,0.721301910246328,0.8907239051360244
51,0.21826871099759532,0.2942282978900605,0.7170526903269997,0.8903515104007321
52,0.21368601134958376,0.29379758970605,0.7228367031127122,0.8923588978366707
53,0.21196242850786023,0.29983544384232824,0.7255891828813517,0.8906767368735417
54,0.20904294044504781,0.29936032705008986,0.729610086506507,0.8924021571271245
55,0.1950381160765995,0.29412401819808615,0.7334153580760547,0.8946287075948199
