epoch,train_loss,val_loss,val_f1
0,1.2838244533494276,0.43095801919216753,0.24260959853313993
1,0.38419955755212654,0.23314425726812918,0.37489743643699075
2,0.24497275122586892,0.1775824035421188,0.43774949678114083
3,0.19314657589924414,0.1484531594034256,0.4829959852511117
4,0.15794680355080215,0.13213895874251674,0.5135293311238688
5,0.13623699644985024,0.12150935363276508,0.5412704810184177
6,0.12410844676882621,0.11424989155553299,0.5529744744917495
7,0.11379186244033865,0.10987443557028401,0.5728223205924249
8,0.10455646278622348,0.10603724677232503,0.584703074350927
9,0.09869114478303401,0.10374498345587985,0.5900642367295587
10,0.09161697811284687,0.1024785895666093,0.6063290044811716
11,0.08674410560781168,0.10033335206261496,0.6071010986294135
12,0.08144066653825119,0.10001366898442363,0.6103871473052376
13,0.07697162373225075,0.09868442573301799,0.6165645678880702
14,0.07293235886775178,0.09879812359324232,0.6215543128154241
15,0.06953590529589666,0.09934451644541295,0.6226849913391955
16,0.06588182502931689,0.1006511938256921,0.6204448309740528
17,0.06305504157938839,0.09988681359609712,0.6255740765754656
18,0.05988407034586564,0.1010659186035681,0.6249752416044775
19,0.0577738343361952,0.10195722717648932,0.6292456509908082
20,0.055031930359389435,0.10309311310621266,0.6279430444304755
21,0.05288783310017541,0.1055497072960554,0.6247326572304495
22,0.05119920993664537,0.10661092855987332,0.6355382249254838
23,0.0495627431508258,0.10540725741218379,0.6263285692014964
24,0.048253005045355506,0.10631067724658083,0.628983057903138
25,0.04644757210653009,0.10798936790781857,0.6333431811271847
26,0.044883724405149136,0.1078035508405692,0.6293760778682138
27,0.038971182339121696,0.1057427622181126,0.6462027050720739
28,0.035614989315416616,0.10660851459621587,0.6513523369923532
29,0.03352461666456441,0.10777694269153208,0.646233286802446
30,0.03250480420448025,0.10933665239654251,0.6469240037112944
31,0.03148368304992557,0.10994085652831506,0.6447348024201038
32,0.03077987413295558,0.11214156134233312,0.6439959635768707
33,0.028155982458240532,0.11026410285339137,0.6426992609060653
34,0.02683863247749252,0.11046364045964857,0.6487219217867447
35,0.026187675218378993,0.1119800417892549,0.6501345476082716
36,0.02562884863310863,0.11254775633329983,0.6432349058670611
37,0.024323409530291547,0.11240043684245338,0.6494938439677183
38,0.023703490067893587,0.11314541012901894,0.6501519147804563
39,0.023253780452393798,0.11365446648048426,0.6526792888386252
40,0.02295325369493854,0.11427339795650325,0.6535135051788642
41,0.022779079821877116,0.11488442234668253,0.6529829455657242
42,0.022303954980553785,0.11531604018849453,0.6560732147123749
43,0.02214973821845289,0.11577015742163806,0.6549153690706259
44,0.021913537458119497,0.11619989607494942,0.6553555475210621
45,0.021622967084629574,0.11703863188900936,0.6553113109746349
46,0.02143581043663905,0.11737385115562075,0.6537214362088442
47,0.020848826459725342,0.11732319148806848,0.6545519831860475
48,0.020497972851074964,0.11758154207610128,0.6540545733854375
49,0.020267283616855498,0.11827705709951726,0.6563850918899896
50,0.020163206866827484,0.11865138400103768,0.653504431632625
51,0.020180100361962765,0.11841363185131785,0.6527052377642837
52,0.019882663497964335,0.11882674517038021,0.6536881394602979
53,0.01990549415282379,0.11914541495892844,0.6532178654653951
54,0.019614088196726796,0.11907816476830668,0.6527087507039446
55,0.019348092012449265,0.11933433498181151,0.652762564442637
56,0.019352206253921173,0.11946686393720071,0.6530837011861423
57,0.01930087783192741,0.11962616374604111,0.6538558430006843
58,0.019075965857373735,0.11963670592584334,0.6532814612475221
59,0.018834707808793375,0.1197156419533614,0.6534931866255544
60,0.01889583597316045,0.11978621544946536,0.6532519906231689
61,0.018838094235174616,0.11982468447256263,0.6531992203560505
62,0.018815318337678296,0.11996245293508244,0.6535723088329514
63,0.018789941798148455,0.11998719733428713,0.6530709564368766
64,0.018817050211399976,0.12002890097773328,0.6535434502059463
65,0.018731434918237873,0.12006535898205792,0.6538132714847225
66,0.018627588425821316,0.12009777166646607,0.6539328145148045
67,0.01866877562188034,0.12010669155610089,0.6538558084683306
68,0.018721615965598737,0.12008778726038015,0.653933050483748
69,0.01860125372723538,0.12013552370828882,0.6541087244295617
70,0.018597197372830353,0.12016474256069473,0.6538585028285041
