epoch,train_loss,val_loss,val_f1
0,0.0204058958959111,0.009363819002835758,0.1225861258609744
1,0.009038761725831006,0.006710397335555508,0.1593968696375311
2,0.00681627078931807,0.005932412004702961,0.17259435884567345
3,0.004964154782362267,0.005437452323102349,0.18160796499947943
4,0.003907396954642192,0.005485549264923926,0.20616264667522896
5,0.0031531686859474,0.00537377597713365,0.2211257650504647
6,0.00262297504683548,0.005372726278694388,0.21631646331124502
7,0.0021894938066097263,0.005275074146555393,0.24230363639251218
8,0.0018409885251527362,0.005484224905769457,0.24087730271519936
9,0.0015889745482677627,0.005481390934325391,0.25341136539020587
10,0.001372804451607223,0.005522814479994068,0.26865944214226767
11,0.001255881453428656,0.005507542519496588,0.28441248352567994
12,0.0008659428397669297,0.005302138611837933,0.3190665355315824
13,0.0006686516871566777,0.005418498146480191,0.3194627162816249
14,0.0005939761103034418,0.005581972108221302,0.3348184329640495
15,0.0005336701952268254,0.005613151199324203,0.34485572601065123
16,0.00046984404115576605,0.005518601900764354,0.35245285515087477
17,0.0004257432913329827,0.0055586689287095495,0.3560506023188624
18,0.00040713841039295495,0.00561365934564398,0.35608918327733247
