epoch,train_loss,val_loss
0,0.5329328857964718,2.0838060398567544
1,0.09656601525068428,1.440318228437495
2,0.07735721452884264,1.1109263456381837
3,0.07292024642849392,0.9703300041207591
4,0.06839698613856206,0.8286098255417715
5,0.07633617941308615,0.7218872998289293
6,0.064136694244714,0.7076001174563407
7,0.06028504039455952,0.6663993238003316
8,0.05285706863371793,0.672115362271585
9,0.04802744141091931,0.6387891182427935
