epoch,train_loss,val_loss,val_f1
0,1.6335140659743017,0.5468290689225809,0.3020072277524011
1,0.6044890183794069,0.35590786966285043,0.4035838117068341
2,0.41667212311403223,0.2963425517747917,0.4546154056949605
3,0.3177567799606654,0.2587030033354508,0.4782738910882731
4,0.24919068017291432,0.24237939706609915,0.5020012032722977
5,0.1984297582965091,0.2359481692475501,0.49999911501017125
6,0.1630744275036032,0.22123402828674513,0.5110462758398565
7,0.15343537581327416,0.21250593749996727,0.5256340879130585
8,0.11501442185086007,0.1939689162358026,0.5513534017911877
9,0.08853557352947672,0.18436032527305482,0.5636640293580266
10,0.07546785588418535,0.1781339306084861,0.5704277324531184
11,0.0654818430163821,0.1700927538596226,0.5762677660676084
12,0.05762500074919988,0.16664108361648536,0.5835705826877641
13,0.05625175780875592,0.18677113741607757,0.5675529565921817
14,0.07836847902825925,0.16792563116937692,0.5772225047052092
15,0.05074899691488161,0.15612294798257612,0.5961155681365823
16,0.04213232960023332,0.14994450352650873,0.6017066176724795
17,0.03805754285961984,0.14492638952609246,0.6068668852762513
18,0.03632914875492334,0.14479029193881993,0.6131260730084511
19,0.03660326337909569,0.14478816526463917,0.6007768929490934
20,0.06040050260779812,0.18442802889412668,0.571536898422171
21,0.05815853933480722,0.15063285973429447,0.6071279092103633
22,0.034794483288362286,0.13767592562541595,0.616344797711009
23,0.02824147806568528,0.13153835550406345,0.6257061730540183
24,0.026128070384460977,0.1285699727411308,0.632627985777142
25,0.025688713611894134,0.12797316093377367,0.6308191690878182
26,0.026088977921575114,0.13060632956694332,0.6204179378669079
27,0.02895091346266585,0.13972517687332595,0.6204513584150736
28,0.08579015042159183,0.16400733811385945,0.5781796956781622
29,0.03764207652953826,0.13382408781061006,0.6222533447789202
30,0.025832970316565652,0.12691349769676044,0.6325648041962398
31,0.02299477359670458,0.12379597818833113,0.6379339331391317
32,0.021467876547258447,0.12149686443120795,0.6427797742938804
33,0.020227502518973397,0.12058000947185085,0.6417073220542612
34,0.019299081984795945,0.11944382664937163,0.6443175926272429
35,0.018580201555913722,0.11956050751188635,0.6429708750920768
36,0.01805822649273129,0.11992832338025015,0.6400457324286476
37,0.01760767722799133,0.12013289427571265,0.6424367277877207
38,0.01697827262223207,0.12002571572340638,0.6412784632125106
39,0.015633612245102572,0.11813723621334292,0.6438129676934295
40,0.014657545525238729,0.11802499681903471,0.6449186204513936
41,0.014274064432420993,0.11819599588115999,0.6467606479362344
42,0.013875219058655191,0.1179302527676721,0.643455418033417
43,0.013574084722331427,0.11876463966726049,0.648378865957692
44,0.013365887535641456,0.11925017193890185,0.6460700086293979
45,0.013127581197887638,0.11977084592708052,0.6452323252440456
46,0.01278109319607501,0.11970959550063875,0.644415342014334
47,0.012509437029884116,0.12027443499484154,0.6486526398378138
48,0.012274010636060846,0.12063481682211384,0.6495941752211509
49,0.011972142485947006,0.12126809208311538,0.6501157308082708
50,0.011751992413058143,0.1215028571992996,0.6508177537697687
51,0.011556158613529937,0.12224697723961413,0.6507432200154304
52,0.011268649959235998,0.12208693018555478,0.652482278745456
53,0.011034332830342903,0.12280407444890765,0.6488997945551206
54,0.01094209407349658,0.12418571324904715,0.6441181629387492
55,0.010741394351021909,0.12434588275151892,0.6453586770043243
56,0.010494250250761786,0.12435172300090805,0.6490940771994871
57,0.00995233240024404,0.12400842420031444,0.6510005821246906
58,0.009617882386100141,0.1240717449280425,0.6502956278620269
59,0.009476928629430576,0.12470330492553172,0.6504367666806038
60,0.009339104040286286,0.1250988423240843,0.6498166814789468
61,0.009044859310682525,0.12479709308187799,0.6490008802492166
62,0.008954032658101293,0.12490674874735985,0.6538706612464927
63,0.008833543783820754,0.1250910580986644,0.652336700052144
64,0.008770784583103883,0.12549616045488104,0.6503465060767898
65,0.008749505443051551,0.1254661119020909,0.6476246108195735
66,0.00866434934327662,0.12570829640558873,0.6493640150310417
67,0.008523150965743851,0.1256885948271873,0.6479959482131336
68,0.008482869278474466,0.12578636279679484,0.6494452973319143
69,0.008421477322022421,0.1261028831726485,0.6495427737769798
70,0.008355146069730656,0.1260077084638358,0.6513798301626116
71,0.008284429153340758,0.12610192322857525,0.6508351609982376
72,0.008282517852302562,0.126182287211295,0.651956959121371
73,0.00825528855477838,0.12610494984043738,0.6513711306833597
74,0.008227113903848098,0.12615820644898335,0.6509822970398702
75,0.008199618676144929,0.1262320940995209,0.651195064876238
76,0.008178375814835426,0.12616132458763496,0.6512167532134673
77,0.008170512951155569,0.12618575266844403,0.6509228286809726
78,0.008149157414881432,0.12620426024517198,0.6512151675083072
79,0.008133287459906356,0.12618941949413598,0.6511678279018186
80,0.008158916969460998,0.12618172155638685,0.6514250025048527
81,0.00814071540866672,0.1262219414220979,0.6507522558899758
82,0.008107326039323265,0.1262597018993835,0.6509899485559105
83,0.008112574262711354,0.1262559167087967,0.6510536152789477
