epoch,train_loss,val_loss,val_f1
0,1.2083485460932437,0.3851919132784305,0.2510020087524921
1,0.3401719791116569,0.22810507373245187,0.3676334132191088
2,0.23380137511046054,0.17845019709898216,0.42714882537913923
3,0.18073019727466874,0.14510241810300364,0.4951922429925701
4,0.14953907921464027,0.1278298111927567,0.5270427842320591
5,0.1309186562241166,0.11828271925028944,0.5501322376760036
6,0.11923335718967376,0.11305412219516231,0.5736636014602859
7,0.10875577536506752,0.107176116405026,0.5788309625539466
8,0.10154716000134263,0.10417591153316186,0.5908760617273625
9,0.09489820983007984,0.10027574280469213,0.6008626735108538
10,0.08915858096000578,0.09942461518483262,0.6160687091734768
11,0.0840404335584489,0.09731282883770781,0.6213550314529037
12,0.07917085649836221,0.09617322135843696,0.621056450508586
13,0.07510385732923786,0.0970019171769694,0.6307090274417044
14,0.07158037879837306,0.09680375639861634,0.6311227540379438
15,0.06796428134397661,0.09613507467542529,0.6333495952306263
16,0.06488193512350517,0.09743289717502576,0.6328752249746833
17,0.06181211739321737,0.1003883009858817,0.6290083709639211
18,0.059839835460564775,0.1030609965687114,0.6298161641966202
19,0.05898285500385031,0.10512653576666364,0.6260838978717104
20,0.050799569433204794,0.0915593080032185,0.6506700233536094
21,0.046277213533260725,0.09250224834457019,0.645949482671638
22,0.04390643641062703,0.0935500338564856,0.6505815744769636
23,0.04254290143401185,0.09488643444200073,0.6513268508192017
24,0.04088053747949694,0.09607315335340097,0.6554944817074309
25,0.037584611987917176,0.09517054549762795,0.6518327541156503
26,0.03604522626734935,0.09524613395377755,0.6542303677422419
27,0.03499877003910013,0.09634544595730818,0.6556848053855868
28,0.03430204725232395,0.09739171638371964,0.6526306325321158
29,0.032417127088494396,0.09679809705710325,0.6549650557743265
30,0.031861141824563906,0.09743430300888145,0.6561282049653057
31,0.03133017073320197,0.09797068574447307,0.6581903449458563
