epoch,train_loss,val_loss,val_f1
0,0.17617835124769488,0.05286143793568315,0.29233332593381417
1,0.04725172660503124,0.03227757034183221,0.40894225774266707
2,0.03174333782940734,0.02540814288392393,0.46715535276184494
3,0.023655540771385854,0.02087723455660715,0.5054153254265566
4,0.01873259355671722,0.018280909960881483,0.5369761014586163
5,0.0156827271990591,0.016662976085595655,0.5461869160790884
6,0.013547424390214573,0.0162170176007055,0.552064769129943
7,0.012063283494279948,0.015862450638550706,0.5727776835840535
8,0.010938539193192584,0.015529554838603696,0.5782859337334298
9,0.009790118418231308,0.015235187816252122,0.5857885430407983
10,0.008906680400907245,0.015007088329347572,0.5933926485481367
11,0.008160904096413393,0.014818582379421541,0.5903512574996894
12,0.007466123884476716,0.014911724457499526,0.6128231831910252
13,0.006902346754916288,0.014897880798091677,0.6120765193858655
14,0.006465771093372777,0.01492247642801587,0.6065265308549805
15,0.006024017169173211,0.01526480679719071,0.6110655727675228
16,0.005766982807741,0.015288746529194885,0.6201366220157076
17,0.0055148227066283955,0.015546090432396914,0.6150544831687699
18,0.005292214922453475,0.01574773544566208,0.6179502083567534
19,0.004995419893768254,0.015699376646696832,0.6272323933610242
20,0.0047784339131093445,0.015825449430963003,0.6240382056840827
21,0.004743692541512446,0.01651468147800929,0.6269443368693108
22,0.004734715463217555,0.016397160912807206,0.6273745794679066
23,0.004449461782001225,0.01641162609017535,0.6209594872105415
24,0.00430103497017525,0.016673043141441923,0.6286758131110849
25,0.003999846535700918,0.01679808032805068,0.6303540783153772
26,0.0038550172021449315,0.017022845487983527,0.6258434719973298
27,0.003823708165079133,0.017258759517114124,0.6365903756630626
28,0.0037110358620218403,0.0171459259386168,0.6357961220170195
29,0.0035381208434582174,0.0172631179092646,0.631210327867021
30,0.003679180934463014,0.017372471085872795,0.6447560803877895
31,0.0035813503298092104,0.017707889262078138,0.6367053956328756
32,0.003760866781749274,0.01797840917863873,0.621070818404354
33,0.004480374010588424,0.0179674159849783,0.6077457466315408
34,0.005795006465951039,0.01799505924274069,0.5967171899628702
35,0.00488108514767299,0.01688698405024525,0.627375252633237
36,0.0035940834694042655,0.017031842559930965,0.6391524425734978
37,0.0033046961877265576,0.017104808633332916,0.6416278818137584
38,0.003003438224748941,0.017276906678052612,0.6507353637721346
39,0.002717402035292441,0.01752289261725448,0.6495522562534343
40,0.002578914129477637,0.017743404408110442,0.6523729195063004
41,0.002468513798614996,0.017898346947491716,0.6480108413582023
42,0.002371027341171183,0.018088454496163132,0.6512404725151892
43,0.002289527128292049,0.018367651890444772,0.6485548298688291
44,0.002231443017545753,0.018450090530871405,0.6507927144427867
45,0.0020730728742253926,0.018468940876483434,0.6488874551515261
46,0.0020128580662810806,0.018510928488287608,0.6511779287237522
47,0.0019724387811281925,0.018644395014088648,0.6518427082119457
48,0.0019276867653737215,0.018819216132970037,0.6542983197405954
49,0.0018949152283165834,0.019003433054426113,0.6544933961663244
50,0.0018690554035726836,0.01907142238930361,0.6575888472658666
51,0.001841174998640969,0.019262797268056672,0.656010045933692
52,0.0018307874253207178,0.019423049187296038,0.6523170420015314
53,0.0017856392041484042,0.01938413199654871,0.6522524488062567
54,0.001767931628559638,0.019491619996313728,0.6533031030341456
55,0.001685031245712556,0.019620300075729662,0.6568897337909816
56,0.0016537402036489884,0.01968642612327841,0.6531759073933951
57,0.0016276303033495407,0.019754489147691838,0.6531029580851109
58,0.0016075246236656395,0.01983509022597844,0.6515395768649025
59,0.0015713887350190556,0.019975071954351373,0.6498848988079425
60,0.0015495170662911417,0.019926474505694142,0.6502674706972731
61,0.0015339413841369454,0.01992982276524875,0.6506234395361904
62,0.00152909192201691,0.02003983234779854,0.6539155176601686
63,0.001515545959739555,0.02013359797551264,0.652364795946655
64,0.0015032191486184085,0.02011488487200509,0.6500186496540549
65,0.0014891377737655893,0.020176434319766418,0.6523315872175004
66,0.0014808457445484224,0.020200649476195195,0.6528347444902219
67,0.0014805794256486841,0.02018478199193081,0.6510233027220345
68,0.0014746607496527097,0.020160426849582736,0.6519527991902988
69,0.001465041744785712,0.020194340578380657,0.6512245413024857
70,0.0014628492089065726,0.020177479848703758,0.6508782633347918
71,0.0014603129017238693,0.020202117883801652,0.6506988885633141
