epoch,train_loss,val_loss,accuracy_em,accuracy_char
0,0.31444465246591896,2.2623288207387273,0.5658892508143323,0.7852432004730105
1,0.1148488606720999,1.803180125849654,0.6513745928338762,0.8245719862966054
2,0.09549705815887725,1.6599526341975332,0.6733159609120521,0.8308239970262938
3,0.09468690841907666,1.381589891195122,0.7169381107491857,0.8570667366617974
4,0.1009230152285502,1.2382943054389586,0.7341368078175896,0.8649629264920701
5,0.10951082387658446,1.082025704241783,0.7484560260586319,0.8721662297405398
6,0.10227022780377686,1.0755383431885508,0.757485342019544,0.8774827077246801
7,0.09333196455984369,0.9979836322195745,0.7711921824104234,0.8851843458715916
8,0.0907576557148264,1.0362195862696408,0.7716742671009772,0.8845496074186143
9,0.08466409747734346,0.9766502606151918,0.7780456026058632,0.8882784241096272
10,0.08260215055649127,1.0259711123078372,0.7813550488599349,0.8881409336741792
11,0.09229255749325298,0.9214779562585226,0.7820456026058632,0.8914907006469115
12,0.10247043397647891,0.917606337019959,0.7873355048859935,0.8934894746452421
13,0.11261634441337344,0.8839637079040474,0.7841042345276873,0.8909899202664162
14,0.12522421541438486,0.8224846780625724,0.7919348534201954,0.8970924848706177
15,0.15140076691420543,0.7383482379790284,0.7869446254071661,0.8963678070221202
16,0.16959985028519076,0.7300888301601036,0.7783843648208469,0.8922778741478854
17,0.20613673275617952,0.6419507820381887,0.779270358306189,0.8954108083785476
18,0.24782829735688747,0.562066898402692,0.7723778501628664,0.8941896976732053
19,0.30791229368362977,0.4873706388471672,0.7595309446254072,0.8921121248087089
20,0.35475282120888957,0.4015241858487761,0.7393094462540717,0.892409658458542
21,0.33218256890790915,0.4024969384342737,0.7405211726384365,0.8935772402789371
22,0.31759360120905195,0.402845822906113,0.7389837133550489,0.8948247078464107
23,0.31056826384104147,0.4091225785423534,0.7526123778501629,0.8975046844567335
24,0.30341926037637,0.40198394005046506,0.7492377850162867,0.8973984418475236
25,0.2976995680916588,0.39903665171444264,0.7487166123778501,0.8969482014294657
26,0.29277542246571053,0.40328920738956525,0.7373811074918567,0.8962509673240122
27,0.2900200030960147,0.3961901687447719,0.7396612377850162,0.8986035210594046
28,0.28408199259182837,0.3981502882640865,0.7502801302931597,0.8993616204959655
29,0.2851073459433427,0.4265628848119415,0.7490032573289902,0.8970414014677239
30,0.2848423805905807,0.39712874876290916,0.7449250814332248,0.8983467454437952
31,0.28304211454100175,0.4096915696100759,0.7407557003257329,0.8962164588550362
32,0.2821547790301113,0.4078275240748433,0.7428534201954398,0.8973748021876738
33,0.2512187196504055,0.41320835710497755,0.7655114006514658,0.9039830381364775
