epoch,train_loss,val_loss,accuracy_em,accuracy_char
0,0.4498266225098861,2.1019298872015355,0.47336309901316626,0.7239205113143893
1,0.08123919303704617,1.789703206271513,0.5839696593013521,0.7825261653557711
2,0.053223292692335715,1.5259251770335123,0.662091884624166,0.8237361120738764
3,0.044856048699478436,1.4664209109843358,0.6648951013470661,0.822095907410525
4,0.03819022205940032,1.447041955296356,0.6606966183819986,0.823305343356285
5,0.037522615487723884,1.2385624299733629,0.7079200385600852,0.8408782574115413
6,0.038624481789992796,1.2017961152809298,0.7169765848956087,0.8486672750764465
7,0.03849108692456205,1.1817283531984293,0.7118648367538497,0.847224603799625
8,0.03685440453229571,1.0491820102601026,0.7399223724599813,0.8618115844210266
9,0.036981174397082865,1.1687192833014848,0.7139069991628403,0.8423600184086523
10,0.03767357795354718,0.9560559437092002,0.7515538192242319,0.8682462735769648
11,0.0344526700993171,0.8813983006674637,0.7672949592835943,0.877307791936364
12,0.032851049735888746,0.8817461032931356,0.7654050077373855,0.8752970167246671
13,0.04544202483593979,0.9069430543117022,0.7545599837641747,0.8700449219065568
14,0.044478372887530766,0.7811935529736114,0.7775184555671123,0.8834941310693957
15,0.044247901859516665,0.7590394326936859,0.7807529364012278,0.8843640076449069
16,0.037320033498227316,0.7750738203672308,0.7787234582308024,0.8834526959658887
17,0.04356395066493925,0.7315346808970004,0.7831883102057383,0.8867232025634517
18,0.05180558890860422,0.7471980137183378,0.7685380146629798,0.877986910676862
19,0.06265845016918506,0.7064010439212307,0.7784317207438037,0.8858569743618343
20,0.05391737732744441,0.6837746773009344,0.7768969278774195,0.8838743437487458
21,0.06650340281624058,0.6625993536266133,0.7847484715492529,0.8893005181212126
22,0.0688813096619063,0.6438724903248483,0.7780765620639793,0.8862520411348944
23,0.0706718597941472,0.6607964814935923,0.7713031786701844,0.8807330938262738
24,0.07631547415006013,0.586176171752983,0.7826555721860017,0.8897565648579245
25,0.09078522670025112,0.5369158673067559,0.7795986706917983,0.8908789610265064
26,0.10205536578166205,0.5308170789628062,0.7733072883634795,0.8883615830398564
27,0.09192663695766592,0.4995205806783882,0.7914838022273523,0.8968458765296459
28,0.09778031398629594,0.4361610378669611,0.7922448565412619,0.8986760572336049
29,0.11377114299617293,0.41084104819687134,0.7829092569573048,0.8954944146001669
30,0.1357521736931032,0.42035178974876,0.7831122047743474,0.8965193470661601
31,0.16760887221244763,0.3598267567164631,0.7742205535401709,0.8956095989759536
32,0.2051920026946952,0.3438388341195258,0.7567163043202516,0.8909243051020425
33,0.23728536929288413,0.31158526261483865,0.7312970902356731,0.8851145302744672
34,0.21852936344516274,0.3017741265346148,0.7404677947182831,0.8897886184285619
35,0.20164052073497046,0.2971927341533977,0.7431949060097922,0.8915648553185213
36,0.19024144363036555,0.30138898410124104,0.748129074811639,0.8934500222290209
37,0.1820462226107431,0.2983920767247416,0.7506659225246708,0.8938187685904194
38,0.1753434220334416,0.3071930278509362,0.7476978107004236,0.8925118689420706
39,0.16212995316076673,0.3025038881170299,0.7589994672619803,0.8972607487609862
40,0.15628402758670343,0.30755095619704675,0.7628681600243538,0.8983464005924959
41,0.1512412517890174,0.3078947153557563,0.7623861589588777,0.898110559280082
42,0.14705626082376527,0.3115063913230846,0.765443060453081,0.899051318548385
43,0.1445789627097538,0.30493634975024275,0.7620436845176184,0.8984456884820315
44,0.13715815194699482,0.3175269846839772,0.7682843298916766,0.8998826265998771
45,0.13332374165837985,0.31263447409914263,0.7666100104010756,0.8995464550053865
46,0.1324011657156246,0.3168401266321366,0.7690200157284558,0.900058269743045
47,0.128991882024815,0.32168872547625826,0.7719247063598772,0.9006010956587999
48,0.12772083391967431,0.32099476774043767,0.7705294401177097,0.9006709359590507
49,0.12368961370848339,0.3275280335441536,0.7719373905984424,0.9011176011628931
