epoch,train_loss,val_loss,accuracy_em,accuracy_char
0,0.5194908076480207,1.758746218830347,0.4090032725335498,0.6955757733379963
1,0.10440360289419803,1.5972339685633778,0.5192039371876507,0.7514691219875507
2,0.06915614752197695,1.499127634248386,0.5820670235165784,0.7799350380968414
3,0.059644721771993356,1.38973913271601,0.6107334026738375,0.7949249034353609
4,0.04967573260006915,1.267797650449599,0.641175575230219,0.8127367859806542
5,0.1041110177563193,0.8532764349101732,0.6341865597808164,0.8218558965279468
6,0.0926237395559461,0.8902111589931883,0.6312691849108298,0.8129066959648463
7,0.08252509074532176,0.7544720184088995,0.6984195438747812,0.8465337581430402
8,0.07121323985770825,0.7156688650123154,0.7093153048022527,0.8479386426902483
9,0.06958554046801198,0.6695448864872257,0.7286334001369897,0.8607684100855648
10,0.06617374073691283,0.7159135768640166,0.7260331312311322,0.8600934609152311
11,0.059230112841098824,0.7049929818278179,0.7223420178086709,0.8581019699655437
12,0.0639455851080423,0.6503603326389567,0.7357492579720439,0.8668158504125008
13,0.0546481276973839,0.6416170913726091,0.7457698064385195,0.8701223195527302
14,0.05908499697050055,0.5996078649504731,0.7541414038915244,0.8736145951634029
15,0.06221314472303512,0.5834993127159154,0.7591897308404576,0.8772960650202771
16,0.0610649018938048,0.6146812040560569,0.7483066541515513,0.8709265253981548
17,0.06621298855465566,0.5572913567721843,0.7565006722646439,0.8779022162829012
18,0.06778797552480303,0.5208540829860916,0.7645551637535198,0.8821762862993657
19,0.0678255067357142,0.4906167320976965,0.7608640503310586,0.8819769287258888
20,0.07454218399393064,0.48226248258414367,0.7583525710951572,0.8783191732993235
21,0.08360668999939233,0.4609412704066684,0.7662675359598163,0.8855273177207253
22,0.07988961263833551,0.4639320008154027,0.768474593470154,0.8860135938411279
23,0.08637931696047163,0.43347657900070774,0.7638194779167407,0.8854363689715182
24,0.09027131029145215,0.43473628811305387,0.7547883000583475,0.8810369512519917
25,0.09893423487665132,0.3750649265727649,0.7584413607651133,0.8849852735993763
26,0.1054937146713421,0.38862745187167697,0.7597224688601943,0.8860347022900843
27,0.11683656783472286,0.33749907832282283,0.7461883863111698,0.8843720861871001
28,0.1313754649079183,0.3559249415427136,0.7363707856617367,0.8805126278038405
29,0.14575244347593883,0.3230620690838744,0.7332504629747076,0.8822312725059065
30,0.1576785138968507,0.2696590971721647,0.7170907430426952,0.8808198730053167
31,0.16728397597980557,0.31212046523811293,0.7147441589081407,0.8753616450622126
32,0.19012491208623064,0.2910800007773408,0.7139577361171009,0.8789130764495902
33,0.20775741237131032,0.2594215004448779,0.693142900631675,0.8767615782448507
34,0.2144068621010018,0.26443298660141107,0.6938785864684544,0.8754150676799417
35,0.21912583691594803,0.24029210219470162,0.6577411907963165,0.8750259946639926
36,0.21024891887011432,0.23837628392968327,0.6747380704736294,0.8785010707977378
37,0.20575564079965003,0.27732395321596415,0.6653136812197163,0.8754247098109464
38,0.20068443809180858,0.2364401918137446,0.6919125294908547,0.8840228846858463
39,0.19736357130069498,0.23186609416734427,0.6853801466297978,0.8841466688000967
40,0.19935882288213155,0.23228816219683115,0.6894137344935184,0.8861472806845183
41,0.19653475429292028,0.23623735773998003,0.6989015449402572,0.8875829158116876
42,0.1922049018000143,0.23737134441112479,0.7015398665618103,0.8893268385328742
43,0.1862032173547552,0.23045616368452707,0.6932316903016312,0.8871620498232363
44,0.1842895897697408,0.2313997328405579,0.691785687105203,0.8887433593080182
45,0.18427828158930443,0.23446416416593516,0.7050153479286638,0.8903872123452633
46,0.18296433194402859,0.24460688982857393,0.6871178873132245,0.8832885191406724
47,0.18458993032095272,0.2535836659433941,0.6939166391841498,0.8881976668127753
48,0.179661939297301,0.24039974976330997,0.7002460742281641,0.8883936366104939
49,0.1609125035825328,0.22189926506796231,0.7200715391055075,0.8966762271435891
50,0.15283196761207388,0.2332497082782599,0.725944341561176,0.8979536792026531
51,0.14877690596873278,0.23254470324454207,0.7242192851163145,0.8964065080735908
52,0.14485922816577163,0.22840312831336632,0.7299145082320708,0.8989989383231969
53,0.14469719213844742,0.23000048065790907,0.7377279991882087,0.8989181529012651
54,0.14352695120718825,0.22164195258636027,0.7315127222912808,0.8995042381074738
55,0.13956556635863118,0.22731968780746684,0.7394403713945051,0.8995714724263719
56,0.1351381887912849,0.23949643685792885,0.7373221035541236,0.8989580244159605
57,0.1409109695841008,0.24735951841498416,0.737271366599863,0.8982697847407283
58,0.1346914928271443,0.2366496319230646,0.7452624368959131,0.9003853204028013
59,0.13694295603727064,0.23088930195042243,0.7384763692635531,0.9013005410538484
60,0.1266589142367544,0.23558534412877635,0.7495497095309368,0.903327733948067
