epoch,train_loss,val_loss,val_f1
0,3.785313256391488,2.822045076037682,0.004062872257435552
1,2.1976351620069385,1.4044659656118952,0.0351466544691196
2,1.1350245904464948,0.7349366417175098,0.09201335223012155
3,0.6615766330827033,0.45592504734327094,0.1530088444130328
4,0.45418631129173,0.3243590492843715,0.20466099447870087
5,0.3408860967453263,0.24561944283741743,0.2595087408684446
6,0.2723817126090215,0.2052954491053407,0.2992691657437998
7,0.23123764520494394,0.18281573737805004,0.32775493236835845
8,0.20356157726327812,0.16328983301756383,0.3558684321322911
9,0.18266361193401306,0.1498836383789807,0.3755174107729053
10,0.16669009666026624,0.13888857738646096,0.39663226564617626
11,0.15420551577106864,0.13369412577514053,0.42186625924265936
12,0.14318780140263196,0.125289563416352,0.43915320459084733
13,0.13474616865893616,0.12085358143188502,0.45240043772548144
14,0.12707193588799534,0.11513200200172635,0.46553172619104205
15,0.12060056013416216,0.11124846471744564,0.48134123353307084
16,0.11421969750382889,0.10918210312652929,0.486204903983928
17,0.10945746285566772,0.10724877745946197,0.5008450036459411
18,0.10449674638178026,0.10433825898314111,0.5017398734296631
19,0.10057563177983574,0.10117927301287243,0.5157550777801598
20,0.09623696725359455,0.10050790020003476,0.527216859184757
21,0.09274185947842667,0.09883848115741677,0.5328774407509186
22,0.08922959141777978,0.09771680894344444,0.5363329291790512
23,0.0865442371475714,0.09696373003352732,0.539079850204837
24,0.08364646195831164,0.095060731617454,0.5498177756827319
25,0.0811153672338397,0.0939971772085344,0.5582517921464287
26,0.07811920896278571,0.09352028760413561,0.5562475147552356
27,0.07627980527614828,0.09314197009452888,0.5592051818633539
28,0.07446601589808927,0.093954753145361,0.5677368083792667
29,0.07196065504378586,0.09244584199373262,0.5722478897106633
30,0.06957207619127984,0.09263205232248944,0.5795275708529082
31,0.06780603512286458,0.09252035522416545,0.5776192913013634
32,0.06588616227595402,0.09190153470077633,0.5845815317632168
33,0.0643181926703459,0.09229448403203472,0.5888318076912165
34,0.06247760158748291,0.09257752222845997,0.5823540270038965
35,0.06143306510811626,0.09238159646358109,0.5889344345785162
36,0.055480790830478355,0.09063705951460659,0.5994109423300708
37,0.05324336066748055,0.09076673917427161,0.6008689463067243
38,0.05214216481702244,0.09092449218673163,0.6019523699755447
39,0.05092557070862653,0.09134620264032614,0.6025818422819532
40,0.04813852006713762,0.09102604147370665,0.6048955062670853
41,0.046931277614625434,0.09094754187690397,0.6093221952746268
42,0.04649063142767061,0.09132575712285566,0.6137764028294519
