epoch,train_loss,val_loss,val_f1
0,2.766819254678442,1.4292550321064632,0.12267304110174508
1,1.3349777091173365,0.9964559415320002,0.2144772841053962
2,1.0358529275103248,0.8421715684122261,0.2808949339275445
3,0.9041990410469409,0.7709269610577298,0.32486217911718746
4,0.8308229932966169,0.7239554986076447,0.35945870439260064
5,0.7832972172465295,0.6927608889392505,0.3862700364744163
6,0.750303073100231,0.6726298207793302,0.41314179685702956
7,0.7248078201005582,0.657953385249275,0.43048873862183795
8,0.7032806482245424,0.6431408995025095,0.448318990297618
9,0.6870259335788885,0.6318439117369966,0.4612308234556327
10,0.6730143176590319,0.6248318742647895,0.47059513683252924
11,0.6617792224912696,0.6164888551579182,0.4800273778401436
12,0.6519171051399542,0.6122001926215013,0.4885271489957712
13,0.643000483254593,0.6081170832106251,0.4953524857140752
14,0.635512941749231,0.6021348509172625,0.5053976534813932
15,0.6282940824887256,0.5991938505692911,0.5102993643436782
16,0.621683905178217,0.5958581564229601,0.5190288385630066
17,0.616179626268876,0.5912909160554065,0.5204185150305961
18,0.6110682565393579,0.5899452051841444,0.5269441566755608
19,0.6062591558923464,0.5883400132275584,0.5322726279119282
20,0.6010553988750866,0.584871751793409,0.5366047180572987
21,0.5964619193032291,0.5832576711358273,0.5374969015111408
22,0.5930280400414258,0.5818894553714099,0.5415916565096072
23,0.5889632506112109,0.581502481364673,0.5481553661336256
24,0.5855692050836779,0.5818741908836348,0.5494238838220862
25,0.5820226837816816,0.5802452637316946,0.5559441236370963
26,0.5788899971511334,0.5789444459294728,0.5592913680867925
27,0.5760398019236825,0.578792166956801,0.5613848211775929
28,0.5728391134774931,0.5777359241680712,0.5643181802612627
29,0.5699958133700694,0.5773904889999607,0.5661167119758277
30,0.567492121942694,0.5768342738872528,0.5647160589727753
31,0.5647222091695794,0.5771540725245071,0.5663421517806008
32,0.5630155121390904,0.5768131008928732,0.570561156931801
33,0.5597545868824036,0.5773360087780068,0.5697804024541102
34,0.5574113436244303,0.5769827154124894,0.5751514996793828
35,0.5555005005715509,0.5764498353413039,0.5741751638108197
36,0.553129376389202,0.5771547710853773,0.5773295042904911
37,0.5516711516197267,0.5771250460217711,0.5780210794144385
38,0.5490118778629501,0.5781930195834002,0.5810177899788176
39,0.5475948073720941,0.5785609487926954,0.5779927798490083
40,0.5455253022142319,0.5789259258369546,0.5835955973413646
41,0.5383579942051396,0.5760292798573728,0.5905525519299168
42,0.5353243970362407,0.5763306411226415,0.5922085584957599
43,0.5332607047665482,0.5767640273399428,0.5916282818269728
44,0.5315408476551275,0.5770286103542577,0.5978781510549845
45,0.5302468227646296,0.5771122633677179,0.5982516548298392
46,0.5292136296811252,0.5763765862930887,0.5963119841529001
47,0.5257037842718737,0.574910971082642,0.6010260898632401
48,0.5237427616159713,0.5756129822371298,0.599933947973308
49,0.5233771348566579,0.5754051696036715,0.5998227811047339
50,0.5223604413026279,0.5755230825319945,0.6028600814049462
51,0.5214476053461589,0.5756585345773442,0.6042731541293308
52,0.5211609283404572,0.576383198899451,0.6030461924150159
53,0.5190410137110135,0.5757438631763847,0.6027065143722774
